Injection,Layer,TensorIndex,Bit
559,conv2d_7,"(1, 2, 5, 0)",31
560,conv2d_7,"(1, 0, 3, 22)",13
561,conv2d_7,"(2, 2, 9, 27)",28
562,conv2d_7,"(0, 0, 13, 26)",31
563,conv2d_7,"(1, 2, 12, 5)",24
564,conv2d_7,"(0, 0, 5, 23)",12
565,conv2d_7,"(0, 0, 14, 27)",13
566,conv2d_7,"(0, 1, 2, 1)",7
567,conv2d_7,"(2, 1, 2, 28)",28
568,conv2d_7,"(1, 2, 8, 2)",24
569,conv2d_7,"(2, 2, 10, 6)",29
570,conv2d_7,"(0, 0, 5, 16)",5
571,conv2d_7,"(1, 1, 5, 13)",16
572,conv2d_7,"(0, 1, 2, 27)",16
573,conv2d_7,"(2, 2, 7, 13)",13
574,conv2d_7,"(1, 2, 12, 15)",29
575,conv2d_7,"(1, 0, 8, 21)",23
576,conv2d_7,"(2, 1, 6, 3)",22
577,conv2d_7,"(1, 1, 5, 6)",6
578,conv2d_7,"(0, 2, 13, 11)",29
579,conv2d_7,"(0, 1, 7, 28)",24
580,conv2d_7,"(0, 2, 4, 27)",1
581,conv2d_7,"(0, 0, 9, 20)",24
582,conv2d_7,"(1, 1, 3, 4)",13
583,conv2d_7,"(2, 0, 6, 31)",13
584,conv2d_7,"(2, 2, 0, 24)",19
585,conv2d_7,"(1, 1, 5, 30)",16
586,conv2d_7,"(0, 1, 11, 26)",16
587,conv2d_7,"(0, 2, 14, 1)",2
588,conv2d_7,"(0, 0, 11, 0)",30
589,conv2d_7,"(2, 2, 9, 8)",31
590,conv2d_7,"(1, 2, 13, 16)",28
591,conv2d_7,"(2, 2, 12, 27)",4
592,conv2d_7,"(2, 1, 10, 30)",14
593,conv2d_7,"(1, 2, 7, 18)",3
594,conv2d_7,"(1, 0, 2, 4)",22
595,conv2d_7,"(0, 2, 5, 0)",26
596,conv2d_7,"(1, 2, 4, 15)",2
597,conv2d_7,"(0, 1, 4, 5)",2
598,conv2d_7,"(2, 2, 15, 18)",14
599,conv2d_7,"(0, 0, 0, 16)",5
600,conv2d_7,"(1, 2, 1, 13)",4
601,conv2d_7,"(2, 2, 5, 11)",30
602,conv2d_7,"(1, 2, 15, 1)",14
603,conv2d_7,"(2, 2, 10, 28)",19
604,conv2d_7,"(1, 2, 10, 18)",25
605,conv2d_7,"(1, 2, 5, 6)",23
606,conv2d_7,"(2, 0, 8, 17)",19
607,conv2d_7,"(2, 2, 5, 7)",24
608,conv2d_7,"(0, 1, 8, 3)",17
609,conv2d_7,"(0, 0, 9, 27)",21
610,conv2d_7,"(2, 1, 11, 2)",19
611,conv2d_7,"(1, 2, 12, 6)",17
612,conv2d_7,"(0, 0, 0, 1)",10
613,conv2d_7,"(1, 1, 14, 31)",9
614,conv2d_7,"(1, 2, 1, 19)",21
615,conv2d_7,"(0, 2, 15, 12)",12
616,conv2d_7,"(0, 1, 6, 31)",11
617,conv2d_7,"(1, 0, 0, 24)",29
618,conv2d_7,"(0, 2, 0, 1)",8
619,conv2d_7,"(2, 0, 14, 13)",1
620,conv2d_7,"(1, 1, 8, 11)",20
621,conv2d_7,"(0, 0, 10, 2)",6
622,conv2d_7,"(0, 0, 12, 7)",12
623,conv2d_7,"(0, 0, 0, 20)",12
624,conv2d_7,"(1, 1, 3, 0)",8
625,conv2d_7,"(1, 1, 2, 22)",20
626,conv2d_7,"(1, 1, 11, 31)",17
627,conv2d_7,"(0, 2, 14, 17)",12
628,conv2d_7,"(1, 0, 0, 28)",10
629,conv2d_7,"(2, 2, 14, 26)",19
630,conv2d_7,"(2, 1, 0, 15)",9
631,conv2d_7,"(0, 1, 10, 5)",25
632,conv2d_7,"(1, 0, 4, 19)",5
633,conv2d_7,"(0, 1, 0, 3)",8
634,conv2d_7,"(1, 1, 2, 29)",13
635,conv2d_7,"(2, 2, 8, 11)",22
636,conv2d_7,"(0, 2, 12, 7)",26
637,conv2d_7,"(2, 2, 15, 10)",30
638,conv2d_7,"(1, 0, 3, 0)",6
639,conv2d_7,"(2, 0, 6, 2)",10
640,conv2d_7,"(2, 0, 11, 21)",31
641,conv2d_7,"(0, 1, 6, 23)",28
642,conv2d_7,"(2, 1, 12, 25)",29
643,conv2d_7,"(2, 1, 8, 18)",15
644,conv2d_7,"(2, 0, 2, 18)",23
645,conv2d_7,"(2, 2, 15, 17)",19
646,conv2d_7,"(2, 2, 14, 20)",0
647,conv2d_7,"(2, 2, 9, 13)",3
648,conv2d_7,"(2, 1, 9, 23)",15
649,conv2d_7,"(1, 1, 4, 0)",9
650,conv2d_7,"(0, 1, 9, 10)",4
651,conv2d_7,"(0, 2, 12, 17)",2
652,conv2d_7,"(0, 2, 5, 8)",3
653,conv2d_7,"(1, 1, 6, 25)",24
654,conv2d_7,"(1, 0, 2, 2)",21
655,conv2d_7,"(2, 2, 6, 2)",9
656,conv2d_7,"(0, 1, 6, 0)",4
657,conv2d_7,"(1, 1, 15, 18)",29
658,conv2d_7,"(2, 2, 4, 19)",31
659,conv2d_7,"(2, 0, 8, 11)",20
660,conv2d_7,"(0, 1, 3, 22)",29
661,conv2d_7,"(2, 2, 14, 7)",2
662,conv2d_7,"(0, 0, 5, 27)",18
663,conv2d_7,"(2, 1, 2, 5)",20
664,conv2d_7,"(0, 1, 3, 6)",28
665,conv2d_7,"(0, 2, 3, 3)",18
666,conv2d_7,"(2, 1, 7, 1)",24
667,conv2d_7,"(1, 2, 12, 12)",28
668,conv2d_7,"(2, 2, 9, 23)",18
669,conv2d_7,"(1, 2, 13, 2)",21
670,conv2d_7,"(0, 1, 11, 30)",29
671,conv2d_7,"(1, 0, 11, 3)",22
672,conv2d_7,"(2, 0, 6, 21)",7
673,conv2d_7,"(2, 1, 4, 17)",10
674,conv2d_7,"(0, 2, 10, 15)",5
675,conv2d_7,"(1, 1, 5, 24)",16
676,conv2d_7,"(2, 0, 12, 8)",24
677,conv2d_7,"(0, 0, 6, 12)",17
678,conv2d_7,"(2, 1, 8, 30)",14
679,conv2d_7,"(0, 0, 11, 18)",10
680,conv2d_7,"(0, 2, 12, 18)",17
681,conv2d_7,"(2, 2, 13, 1)",5
682,conv2d_7,"(1, 1, 15, 10)",21
683,conv2d_7,"(2, 2, 8, 2)",10
684,conv2d_7,"(0, 1, 13, 8)",2
685,conv2d_7,"(2, 1, 6, 12)",31
686,conv2d_7,"(1, 0, 4, 1)",21
687,conv2d_7,"(2, 1, 10, 29)",30
688,conv2d_7,"(1, 2, 14, 5)",2
689,conv2d_7,"(1, 2, 14, 12)",31
690,conv2d_7,"(2, 1, 10, 18)",28
691,conv2d_7,"(1, 1, 13, 9)",22
692,conv2d_7,"(0, 2, 3, 2)",8
693,conv2d_7,"(0, 2, 0, 25)",30
694,conv2d_7,"(1, 2, 7, 3)",14
695,conv2d_7,"(2, 1, 13, 6)",18
696,conv2d_7,"(1, 2, 2, 8)",20
697,conv2d_7,"(1, 0, 12, 20)",29
698,conv2d_7,"(0, 1, 5, 29)",14
699,conv2d_7,"(1, 0, 5, 28)",2
700,conv2d_7,"(1, 2, 9, 6)",29
701,conv2d_7,"(1, 1, 8, 9)",12
702,conv2d_7,"(0, 1, 12, 8)",6
703,conv2d_7,"(0, 2, 0, 4)",2
704,conv2d_7,"(2, 1, 7, 20)",0
705,conv2d_8,"(0, 1, 29, 20)",22
706,conv2d_8,"(0, 0, 8, 14)",12
707,conv2d_8,"(2, 0, 1, 8)",21
708,conv2d_8,"(1, 0, 23, 22)",30
709,conv2d_8,"(0, 0, 3, 13)",6
710,conv2d_8,"(2, 2, 5, 19)",9
711,conv2d_8,"(2, 2, 0, 1)",5
712,conv2d_8,"(1, 2, 9, 29)",10
713,conv2d_8,"(2, 0, 14, 11)",3
714,conv2d_8,"(2, 0, 28, 14)",18
715,conv2d_8,"(0, 2, 2, 6)",5
716,conv2d_8,"(1, 2, 6, 31)",21
717,conv2d_8,"(1, 1, 29, 17)",15
718,conv2d_8,"(2, 1, 14, 29)",16
719,conv2d_8,"(1, 2, 29, 23)",20
720,conv2d_8,"(1, 1, 4, 21)",0
721,conv2d_8,"(1, 2, 7, 1)",21
722,conv2d_8,"(2, 2, 30, 27)",27
723,conv2d_8,"(0, 2, 20, 19)",20
724,conv2d_8,"(2, 2, 10, 1)",25
725,conv2d_8,"(0, 0, 21, 11)",3
726,conv2d_8,"(0, 0, 5, 14)",9
727,conv2d_8,"(1, 0, 25, 27)",14
728,conv2d_8,"(1, 2, 7, 13)",25
729,conv2d_8,"(1, 0, 1, 4)",25
730,conv2d_8,"(0, 0, 26, 28)",22
731,conv2d_8,"(2, 1, 31, 30)",2
732,conv2d_8,"(1, 1, 3, 18)",23
733,conv2d_8,"(0, 1, 5, 17)",23
734,conv2d_8,"(2, 0, 6, 31)",6
735,conv2d_8,"(0, 1, 16, 10)",26
736,conv2d_8,"(1, 2, 12, 10)",11
737,conv2d_8,"(0, 1, 28, 16)",26
738,conv2d_8,"(2, 0, 18, 14)",6
739,conv2d_8,"(2, 2, 16, 19)",20
740,conv2d_8,"(2, 2, 22, 21)",24
741,conv2d_8,"(0, 1, 20, 30)",3
742,conv2d_8,"(0, 0, 27, 1)",20
743,conv2d_8,"(1, 2, 0, 20)",19
744,conv2d_8,"(1, 1, 8, 7)",25
745,conv2d_8,"(0, 0, 1, 28)",18
746,conv2d_8,"(1, 1, 26, 7)",6
747,conv2d_8,"(2, 1, 1, 16)",28
748,conv2d_8,"(2, 2, 21, 30)",31
749,conv2d_8,"(0, 0, 16, 15)",27
750,conv2d_8,"(0, 1, 4, 21)",13
751,conv2d_8,"(2, 1, 21, 13)",4
752,conv2d_8,"(0, 0, 16, 26)",10
753,conv2d_8,"(1, 1, 13, 30)",9
754,conv2d_8,"(1, 2, 5, 17)",0
755,conv2d_8,"(2, 1, 21, 14)",21
756,conv2d_8,"(1, 1, 29, 1)",15
757,conv2d_8,"(2, 1, 21, 6)",5
758,conv2d_8,"(0, 0, 16, 14)",27
759,conv2d_8,"(0, 2, 26, 17)",30
760,conv2d_8,"(2, 0, 13, 0)",28
761,conv2d_8,"(2, 2, 6, 5)",22
762,conv2d_8,"(0, 0, 16, 30)",24
763,conv2d_8,"(0, 0, 31, 3)",9
764,conv2d_8,"(0, 1, 22, 1)",19
765,conv2d_8,"(0, 0, 11, 31)",2
766,conv2d_8,"(0, 2, 18, 12)",30
767,conv2d_8,"(0, 2, 24, 6)",9
768,conv2d_8,"(2, 2, 26, 7)",24
769,conv2d_8,"(1, 2, 19, 16)",18
770,conv2d_8,"(0, 2, 10, 24)",21
771,conv2d_8,"(2, 0, 11, 24)",20
772,conv2d_8,"(2, 1, 17, 3)",27
773,conv2d_8,"(2, 2, 15, 10)",0
774,conv2d_8,"(2, 0, 22, 26)",12
775,conv2d_8,"(2, 1, 10, 19)",10
776,conv2d_8,"(0, 2, 3, 16)",4
777,conv2d_8,"(0, 2, 9, 14)",25
778,conv2d_8,"(0, 0, 26, 29)",13
779,conv2d_8,"(2, 2, 20, 14)",16
780,conv2d_8,"(0, 0, 10, 23)",7
781,conv2d_8,"(1, 0, 5, 31)",30
782,conv2d_8,"(1, 1, 23, 24)",28
783,conv2d_8,"(1, 1, 10, 8)",19
784,conv2d_8,"(2, 2, 6, 24)",4
785,conv2d_8,"(2, 2, 16, 4)",14
786,conv2d_8,"(1, 2, 6, 7)",0
787,conv2d_8,"(1, 2, 11, 27)",11
788,conv2d_8,"(1, 2, 3, 30)",28
789,conv2d_8,"(2, 2, 17, 28)",30
790,conv2d_8,"(2, 1, 17, 27)",15
791,conv2d_8,"(0, 2, 6, 9)",31
792,conv2d_8,"(2, 1, 11, 23)",23
793,conv2d_8,"(1, 0, 27, 6)",4
794,conv2d_8,"(1, 1, 31, 3)",13
795,conv2d_8,"(2, 0, 21, 12)",0
796,conv2d_8,"(1, 1, 18, 15)",29
797,conv2d_8,"(0, 0, 30, 21)",6
798,conv2d_8,"(2, 0, 24, 16)",11
799,conv2d_8,"(0, 1, 13, 22)",19
800,conv2d_8,"(2, 1, 30, 13)",15
801,conv2d_8,"(2, 0, 30, 17)",22
802,conv2d_8,"(0, 2, 11, 5)",15
803,conv2d_8,"(0, 0, 24, 5)",20
804,conv2d_8,"(0, 0, 21, 29)",18
805,conv2d_8,"(1, 2, 9, 25)",7
806,conv2d_8,"(1, 2, 21, 24)",26
807,conv2d_8,"(1, 1, 14, 4)",17
808,conv2d_8,"(2, 0, 11, 21)",11
809,conv2d_8,"(2, 2, 6, 15)",15
810,conv2d_8,"(0, 0, 13, 31)",25
811,conv2d_8,"(2, 2, 27, 17)",18
812,conv2d_8,"(2, 2, 22, 1)",8
813,conv2d_8,"(0, 2, 3, 28)",2
814,conv2d_8,"(1, 1, 28, 21)",12
815,conv2d_8,"(0, 1, 9, 6)",7
816,conv2d_8,"(0, 2, 22, 26)",9
817,conv2d_8,"(0, 2, 1, 19)",22
818,conv2d_8,"(2, 0, 20, 26)",9
819,conv2d_8,"(2, 2, 13, 1)",18
820,conv2d_8,"(2, 2, 30, 1)",7
821,conv2d_8,"(1, 1, 9, 27)",13
822,conv2d_8,"(1, 0, 6, 13)",31
823,conv2d_8,"(2, 1, 8, 2)",10
824,conv2d_8,"(2, 2, 0, 2)",17
825,conv2d_8,"(1, 0, 12, 24)",4
826,conv2d_8,"(1, 2, 1, 17)",8
827,conv2d_8,"(1, 2, 3, 31)",28
828,conv2d_8,"(0, 1, 21, 17)",17
829,conv2d_8,"(0, 0, 5, 0)",14
830,conv2d_8,"(2, 2, 10, 10)",13
831,conv2d_8,"(2, 0, 31, 3)",13
832,conv2d_8,"(2, 0, 4, 23)",25
833,conv2d_8,"(2, 1, 26, 5)",24
834,conv2d_8,"(2, 2, 3, 9)",25
835,conv2d_8,"(0, 0, 21, 22)",19
836,conv2d_8,"(0, 0, 14, 4)",31
837,conv2d_8,"(0, 1, 4, 12)",0
838,conv2d_8,"(2, 1, 27, 25)",1
839,conv2d_8,"(0, 1, 19, 23)",11
840,conv2d_8,"(0, 2, 30, 20)",9
841,conv2d_8,"(0, 2, 0, 10)",10
842,conv2d_8,"(0, 1, 2, 9)",14
843,conv2d_8,"(1, 0, 5, 18)",7
844,conv2d_8,"(0, 2, 29, 27)",29
845,conv2d_8,"(0, 0, 17, 28)",13
846,conv2d_8,"(1, 2, 8, 6)",3
847,conv2d_8,"(2, 1, 10, 11)",24
848,conv2d_8,"(0, 1, 8, 5)",7
849,conv2d_8,"(2, 0, 27, 27)",5
850,conv2d_8,"(2, 0, 15, 31)",15
851,conv2d_8,"(0, 0, 27, 19)",19
852,conv2d_8,"(2, 0, 28, 1)",2
853,conv2d_8,"(1, 1, 28, 11)",30
854,conv2d_8,"(0, 2, 28, 7)",14
855,conv2d_8,"(0, 1, 24, 22)",5
856,conv2d_8,"(2, 1, 17, 4)",1
857,conv2d_8,"(0, 0, 30, 13)",26
858,conv2d_8,"(1, 2, 4, 1)",31
859,conv2d_8,"(0, 2, 11, 18)",1
860,conv2d_8,"(0, 0, 21, 7)",3
861,conv2d_8,"(1, 0, 19, 14)",21
862,conv2d_8,"(1, 1, 15, 19)",8
863,conv2d_8,"(1, 2, 23, 19)",15
864,conv2d_8,"(1, 1, 26, 5)",10
865,conv2d_8,"(2, 0, 4, 27)",12
866,conv2d_8,"(2, 1, 19, 27)",8
867,conv2d_8,"(1, 0, 7, 17)",7
868,conv2d_8,"(0, 1, 16, 30)",14
869,conv2d_8,"(0, 0, 21, 18)",29
870,conv2d_8,"(1, 0, 14, 8)",23
871,conv2d_8,"(2, 0, 31, 13)",11
872,conv2d_8,"(2, 2, 6, 6)",15
873,conv2d_8,"(1, 0, 24, 23)",24
874,conv2d_8,"(1, 0, 23, 31)",10
875,conv2d_8,"(0, 0, 10, 13)",29
876,conv2d_8,"(0, 0, 16, 12)",15
877,conv2d_8,"(0, 0, 15, 0)",20
878,conv2d_8,"(2, 2, 22, 13)",15
879,conv2d_8,"(0, 2, 22, 21)",19
880,conv2d_8,"(0, 0, 17, 7)",31
881,conv2d_8,"(1, 1, 9, 28)",8
882,conv2d_8,"(1, 1, 3, 29)",10
883,conv2d_8,"(2, 1, 17, 25)",24
884,conv2d_8,"(2, 0, 15, 29)",16
885,conv2d_8,"(0, 1, 5, 2)",2
886,conv2d_8,"(1, 2, 16, 13)",8
887,conv2d_8,"(1, 0, 29, 9)",25
888,conv2d_8,"(1, 0, 17, 3)",0
889,conv2d_8,"(0, 0, 17, 8)",15
890,conv2d_8,"(2, 0, 22, 7)",1
891,conv2d_8,"(2, 0, 28, 6)",26
892,conv2d_8,"(2, 2, 14, 5)",23
893,conv2d_8,"(2, 2, 5, 1)",14
894,conv2d_8,"(0, 0, 19, 14)",25
895,conv2d_8,"(0, 0, 29, 14)",15
896,conv2d_8,"(1, 1, 6, 9)",19
897,conv2d_8,"(1, 2, 20, 28)",14
898,conv2d_8,"(0, 1, 0, 7)",25
899,conv2d_8,"(0, 2, 11, 14)",7
900,conv2d_8,"(2, 1, 12, 13)",29
901,conv2d_8,"(2, 2, 30, 7)",13
902,conv2d_8,"(1, 1, 30, 25)",29
903,conv2d_8,"(2, 2, 29, 12)",21
904,conv2d_8,"(2, 2, 15, 20)",28
905,conv2d_8,"(1, 1, 25, 21)",3
906,conv2d_8,"(2, 2, 28, 29)",9
907,conv2d_8,"(1, 1, 16, 13)",12
908,conv2d_8,"(2, 0, 16, 25)",20
909,conv2d_8,"(0, 2, 24, 12)",11
910,conv2d_8,"(1, 0, 22, 20)",19
911,conv2d_8,"(2, 1, 5, 17)",15
912,conv2d_8,"(0, 0, 7, 23)",15
913,conv2d_8,"(0, 1, 3, 14)",5
914,conv2d_8,"(1, 2, 21, 29)",10
915,conv2d_8,"(0, 0, 3, 27)",11
916,conv2d_8,"(0, 2, 29, 6)",4
917,conv2d_8,"(2, 2, 24, 6)",29
918,conv2d_8,"(0, 2, 17, 0)",10
919,conv2d_8,"(1, 2, 0, 24)",7
920,conv2d_8,"(2, 1, 6, 3)",20
921,conv2d_8,"(1, 2, 29, 22)",19
922,conv2d_8,"(1, 0, 8, 8)",2
923,conv2d_8,"(0, 2, 7, 23)",31
924,conv2d_8,"(0, 2, 26, 21)",2
925,conv2d_8,"(0, 0, 9, 4)",15
926,conv2d_8,"(0, 2, 19, 15)",16
927,conv2d_8,"(1, 0, 30, 21)",24
928,conv2d_8,"(2, 2, 3, 16)",12
929,conv2d_8,"(0, 0, 10, 16)",18
930,conv2d_8,"(1, 1, 31, 20)",4
931,conv2d_8,"(1, 0, 14, 9)",8
932,conv2d_8,"(0, 2, 29, 21)",2
933,conv2d_8,"(2, 0, 29, 13)",1
934,conv2d_8,"(1, 1, 6, 14)",27
935,conv2d_8,"(2, 2, 10, 28)",23
936,conv2d_8,"(2, 1, 16, 0)",10
937,conv2d_8,"(2, 0, 29, 20)",5
938,conv2d_8,"(2, 0, 18, 26)",13
939,conv2d_8,"(1, 0, 0, 29)",6
940,conv2d_8,"(2, 1, 18, 14)",15
941,conv2d_8,"(0, 0, 24, 17)",18
942,conv2d_8,"(1, 1, 0, 11)",1
943,conv2d_8,"(1, 0, 1, 23)",23
944,conv2d_8,"(0, 2, 25, 22)",30
945,conv2d_8,"(1, 1, 0, 4)",13
946,conv2d_8,"(2, 1, 23, 27)",9
947,conv2d_8,"(1, 0, 19, 15)",31
948,conv2d_8,"(0, 2, 21, 1)",9
949,conv2d_8,"(0, 1, 20, 19)",9
950,conv2d_8,"(0, 0, 27, 20)",13
951,conv2d_8,"(2, 1, 21, 23)",6
952,conv2d_8,"(2, 1, 1, 4)",30
953,conv2d_8,"(1, 0, 28, 23)",7
954,conv2d_8,"(1, 2, 3, 18)",8
955,conv2d_8,"(2, 1, 18, 19)",10
956,conv2d_8,"(0, 1, 2, 20)",28
957,conv2d_8,"(0, 1, 9, 2)",9
958,conv2d_8,"(1, 2, 1, 9)",19
959,conv2d_8,"(2, 0, 3, 23)",11
960,conv2d_8,"(1, 0, 11, 26)",23
961,conv2d_8,"(1, 0, 2, 24)",12
962,conv2d_8,"(1, 1, 26, 0)",21
963,conv2d_8,"(0, 2, 24, 11)",6
964,conv2d_8,"(0, 1, 12, 23)",23
965,conv2d_8,"(1, 0, 29, 8)",23
966,conv2d_8,"(0, 2, 23, 4)",9
967,conv2d_8,"(0, 0, 12, 31)",13
968,conv2d_8,"(1, 1, 10, 22)",12
969,conv2d_8,"(2, 0, 6, 22)",1
970,conv2d_8,"(2, 0, 24, 0)",18
971,conv2d_8,"(1, 1, 0, 31)",26
972,conv2d_8,"(0, 1, 5, 5)",21
973,conv2d_8,"(0, 2, 13, 18)",24
974,conv2d_8,"(0, 1, 21, 30)",8
975,conv2d_8,"(1, 0, 19, 9)",29
976,conv2d_8,"(1, 1, 11, 14)",0
977,conv2d_8,"(2, 2, 30, 8)",20
978,conv2d_8,"(2, 1, 0, 15)",11
979,conv2d_8,"(0, 0, 7, 25)",26
980,conv2d_8,"(0, 0, 20, 25)",4
981,conv2d_8,"(0, 2, 2, 27)",16
982,conv2d_8,"(1, 1, 11, 18)",17
983,conv2d_8,"(2, 0, 10, 31)",14
984,conv2d_8,"(0, 1, 1, 12)",3
985,conv2d_8,"(1, 1, 27, 28)",27
986,conv2d_8,"(0, 1, 7, 11)",19
987,conv2d_8,"(2, 1, 23, 9)",19
988,conv2d_8,"(2, 2, 19, 17)",7
989,conv2d_8,"(2, 2, 26, 31)",0
990,conv2d_8,"(2, 0, 1, 11)",20
991,conv2d_8,"(1, 1, 0, 20)",24
992,conv2d_8,"(2, 0, 8, 9)",6
993,conv2d_8,"(2, 1, 7, 29)",23
994,conv2d_8,"(1, 0, 15, 5)",4
995,conv2d_8,"(2, 2, 22, 0)",13
996,conv2d_8,"(2, 1, 22, 19)",8
997,conv2d_8,"(1, 2, 16, 18)",20
998,conv2d_8,"(0, 0, 16, 20)",13
999,conv2d_8,"(2, 0, 29, 16)",10
1000,conv2d_8,"(2, 1, 9, 10)",8
1001,conv2d_8,"(1, 2, 5, 6)",8
1002,conv2d_8,"(0, 0, 9, 31)",7
1003,conv2d_8,"(1, 2, 2, 25)",20
1004,conv2d_8,"(2, 1, 2, 21)",11
1005,conv2d_8,"(0, 2, 2, 26)",24
1006,conv2d_8,"(0, 0, 28, 12)",2
1007,conv2d_8,"(1, 1, 13, 22)",22
1008,conv2d_8,"(1, 2, 26, 0)",2
1009,conv2d_8,"(0, 2, 19, 31)",17
1010,conv2d_8,"(2, 2, 24, 0)",17
1011,conv2d_8,"(0, 1, 11, 13)",6
1012,conv2d_8,"(1, 1, 8, 15)",16
1013,conv2d_8,"(1, 2, 29, 12)",13
1014,conv2d_8,"(0, 2, 22, 10)",25
1015,conv2d_8,"(0, 2, 11, 26)",15
1016,conv2d_8,"(0, 2, 8, 2)",18
1017,conv2d_8,"(0, 1, 7, 19)",3
1018,conv2d_8,"(1, 0, 14, 0)",28
1019,conv2d_8,"(1, 1, 9, 0)",19
1020,conv2d_8,"(1, 1, 27, 14)",8
1021,conv2d_8,"(2, 1, 1, 25)",25
1022,conv2d_8,"(0, 0, 7, 1)",8
1023,conv2d_8,"(2, 2, 26, 20)",4
1024,conv2d_8,"(1, 0, 1, 0)",14
1025,conv2d_8,"(1, 1, 11, 0)",6
1026,conv2d_8,"(0, 0, 23, 21)",18
1027,conv2d_8,"(1, 1, 15, 26)",17
1028,conv2d_8,"(2, 0, 28, 2)",12
1029,conv2d_8,"(0, 1, 31, 28)",28
1030,conv2d_8,"(0, 2, 14, 6)",19
1031,conv2d_8,"(1, 1, 2, 24)",31
1032,conv2d_8,"(0, 0, 11, 24)",3
1033,conv2d_8,"(0, 1, 27, 0)",28
1034,conv2d_8,"(2, 0, 21, 25)",3
1035,conv2d_8,"(1, 2, 25, 11)",11
1036,conv2d_8,"(1, 0, 12, 26)",29
1037,conv2d_8,"(0, 1, 25, 8)",25
1038,conv2d_8,"(1, 2, 4, 11)",3
1039,conv2d_8,"(0, 1, 30, 3)",6
1040,conv2d_8,"(2, 0, 25, 3)",19
1041,conv2d_8,"(0, 0, 19, 23)",26
1042,conv2d_8,"(2, 1, 23, 17)",27
1043,conv2d_8,"(0, 2, 10, 0)",26
1044,conv2d_8,"(1, 0, 9, 8)",24
1045,conv2d_8,"(0, 2, 29, 10)",12
1046,conv2d_8,"(0, 2, 17, 3)",14
1047,conv2d_8,"(2, 0, 6, 27)",10
1048,conv2d_8,"(2, 0, 15, 9)",29
1049,conv2d_9,"(0, 1, 25, 14)",3
1050,conv2d_9,"(1, 0, 9, 23)",7
1051,conv2d_9,"(0, 2, 30, 1)",14
1052,conv2d_9,"(1, 0, 24, 9)",19
1053,conv2d_9,"(2, 0, 12, 15)",26
1054,conv2d_9,"(1, 2, 17, 21)",9
1055,conv2d_9,"(0, 1, 29, 4)",20
1056,conv2d_9,"(1, 2, 1, 3)",5
1057,conv2d_9,"(0, 2, 15, 19)",13
1058,conv2d_9,"(0, 2, 1, 11)",15
1059,conv2d_9,"(2, 0, 29, 30)",12
1060,conv2d_9,"(0, 1, 1, 20)",23
1061,conv2d_9,"(0, 1, 12, 4)",14
1062,conv2d_9,"(1, 1, 10, 11)",29
1063,conv2d_9,"(1, 2, 16, 15)",5
1064,conv2d_9,"(2, 1, 29, 12)",7
1065,conv2d_9,"(1, 1, 4, 29)",7
1066,conv2d_9,"(1, 0, 8, 10)",3
1067,conv2d_9,"(0, 0, 19, 15)",3
1068,conv2d_9,"(2, 1, 20, 19)",9
1069,conv2d_9,"(2, 0, 8, 9)",19
1070,conv2d_9,"(0, 1, 8, 25)",22
1071,conv2d_9,"(0, 0, 18, 26)",26
1072,conv2d_9,"(0, 1, 29, 15)",14
1073,conv2d_9,"(1, 1, 14, 15)",30
1074,conv2d_9,"(0, 0, 3, 10)",8
1075,conv2d_9,"(0, 1, 15, 4)",26
1076,conv2d_9,"(0, 1, 2, 27)",16
1077,conv2d_9,"(1, 1, 16, 18)",2
1078,conv2d_9,"(2, 0, 13, 3)",28
1079,conv2d_9,"(0, 2, 5, 7)",13
1080,conv2d_9,"(0, 0, 29, 12)",28
1081,conv2d_9,"(1, 0, 16, 9)",10
1082,conv2d_9,"(2, 0, 5, 28)",18
1083,conv2d_9,"(0, 2, 12, 31)",13
1084,conv2d_9,"(0, 1, 5, 4)",10
1085,conv2d_9,"(2, 0, 20, 7)",7
1086,conv2d_9,"(2, 1, 20, 17)",9
1087,conv2d_9,"(2, 0, 9, 10)",19
1088,conv2d_9,"(2, 0, 22, 17)",22
1089,conv2d_9,"(1, 2, 24, 28)",22
1090,conv2d_9,"(0, 2, 16, 25)",6
1091,conv2d_9,"(0, 1, 12, 2)",7
1092,conv2d_9,"(0, 2, 2, 22)",3
1093,conv2d_9,"(2, 2, 6, 28)",31
1094,conv2d_9,"(1, 1, 5, 14)",23
1095,conv2d_9,"(2, 0, 20, 26)",18
1096,conv2d_9,"(0, 2, 8, 20)",5
1097,conv2d_9,"(0, 2, 27, 31)",2
1098,conv2d_9,"(0, 1, 0, 7)",16
1099,conv2d_9,"(2, 0, 29, 4)",0
1100,conv2d_9,"(2, 0, 12, 30)",27
1101,conv2d_9,"(2, 1, 30, 31)",25
1102,conv2d_9,"(0, 2, 22, 0)",16
1103,conv2d_9,"(0, 0, 5, 16)",21
1104,conv2d_9,"(2, 1, 6, 5)",14
1105,conv2d_9,"(0, 2, 5, 24)",13
1106,conv2d_9,"(2, 0, 15, 27)",26
1107,conv2d_9,"(0, 0, 31, 1)",26
1108,conv2d_9,"(2, 2, 26, 27)",8
1109,conv2d_9,"(1, 1, 5, 6)",11
1110,conv2d_9,"(1, 0, 1, 8)",6
1111,conv2d_9,"(0, 0, 23, 30)",1
1112,conv2d_9,"(0, 2, 21, 1)",24
