Injection,Layer,TensorIndex,Bit
559,conv2d_7,"(1, 2, 5, 0)",11
560,conv2d_7,"(1, 0, 3, 22)",11
561,conv2d_7,"(2, 2, 9, 27)",7
562,conv2d_7,"(0, 0, 13, 26)",1
563,conv2d_7,"(1, 2, 12, 5)",8
564,conv2d_7,"(0, 0, 5, 23)",17
565,conv2d_7,"(0, 0, 14, 27)",6
566,conv2d_7,"(0, 1, 2, 1)",6
567,conv2d_7,"(2, 1, 2, 28)",27
568,conv2d_7,"(1, 2, 8, 2)",6
569,conv2d_7,"(2, 2, 10, 6)",29
570,conv2d_7,"(0, 0, 5, 16)",0
571,conv2d_7,"(1, 1, 5, 13)",15
572,conv2d_7,"(0, 1, 2, 27)",30
573,conv2d_7,"(2, 2, 7, 13)",7
574,conv2d_7,"(1, 2, 12, 15)",1
575,conv2d_7,"(1, 0, 8, 21)",0
576,conv2d_7,"(2, 1, 6, 3)",20
577,conv2d_7,"(1, 1, 5, 6)",26
578,conv2d_7,"(0, 2, 13, 11)",21
579,conv2d_7,"(0, 1, 7, 28)",19
580,conv2d_7,"(0, 2, 4, 27)",18
581,conv2d_7,"(0, 0, 9, 20)",24
582,conv2d_7,"(1, 1, 3, 4)",28
583,conv2d_7,"(2, 0, 6, 31)",23
584,conv2d_7,"(2, 2, 0, 24)",31
585,conv2d_7,"(1, 1, 5, 30)",0
586,conv2d_7,"(0, 1, 11, 26)",21
587,conv2d_7,"(0, 2, 14, 1)",3
588,conv2d_7,"(0, 0, 11, 0)",15
589,conv2d_7,"(2, 2, 9, 8)",7
590,conv2d_7,"(1, 2, 13, 16)",14
591,conv2d_7,"(2, 2, 12, 27)",14
592,conv2d_7,"(2, 1, 10, 30)",7
593,conv2d_7,"(1, 2, 7, 18)",27
594,conv2d_7,"(1, 0, 2, 4)",2
595,conv2d_7,"(0, 2, 5, 0)",23
596,conv2d_7,"(1, 2, 4, 15)",9
597,conv2d_7,"(0, 1, 4, 5)",28
598,conv2d_7,"(2, 2, 15, 18)",1
599,conv2d_7,"(0, 0, 0, 16)",7
600,conv2d_7,"(1, 2, 1, 13)",18
601,conv2d_7,"(2, 2, 5, 11)",28
602,conv2d_7,"(1, 2, 15, 1)",23
603,conv2d_7,"(2, 2, 10, 28)",9
604,conv2d_7,"(1, 2, 10, 18)",5
605,conv2d_7,"(1, 2, 5, 6)",15
606,conv2d_7,"(2, 0, 8, 17)",23
607,conv2d_7,"(2, 2, 5, 7)",8
608,conv2d_7,"(0, 1, 8, 3)",8
609,conv2d_7,"(0, 0, 9, 27)",21
610,conv2d_7,"(2, 1, 11, 2)",13
611,conv2d_7,"(1, 2, 12, 6)",28
612,conv2d_7,"(0, 0, 0, 1)",24
613,conv2d_7,"(1, 1, 14, 31)",14
614,conv2d_7,"(1, 2, 1, 19)",0
615,conv2d_7,"(0, 2, 15, 12)",25
616,conv2d_7,"(0, 1, 6, 31)",23
617,conv2d_7,"(1, 0, 0, 24)",5
618,conv2d_7,"(0, 2, 0, 1)",0
619,conv2d_7,"(2, 0, 14, 13)",30
620,conv2d_7,"(1, 1, 8, 11)",27
621,conv2d_7,"(0, 0, 10, 2)",23
622,conv2d_7,"(0, 0, 12, 7)",17
623,conv2d_7,"(0, 0, 0, 20)",4
624,conv2d_7,"(1, 1, 3, 0)",8
625,conv2d_7,"(1, 1, 2, 22)",13
626,conv2d_7,"(1, 1, 11, 31)",13
627,conv2d_7,"(0, 2, 14, 17)",8
628,conv2d_7,"(1, 0, 0, 28)",14
629,conv2d_7,"(2, 2, 14, 26)",11
630,conv2d_7,"(2, 1, 0, 15)",17
631,conv2d_7,"(0, 1, 10, 5)",27
632,conv2d_7,"(1, 0, 4, 19)",0
633,conv2d_7,"(0, 1, 0, 3)",11
634,conv2d_7,"(1, 1, 2, 29)",3
635,conv2d_7,"(2, 2, 8, 11)",25
636,conv2d_7,"(0, 2, 12, 7)",19
637,conv2d_7,"(2, 2, 15, 10)",29
638,conv2d_7,"(1, 0, 3, 0)",19
639,conv2d_7,"(2, 0, 6, 2)",27
640,conv2d_7,"(2, 0, 11, 21)",2
641,conv2d_7,"(0, 1, 6, 23)",27
642,conv2d_7,"(2, 1, 12, 25)",12
643,conv2d_7,"(2, 1, 8, 18)",30
644,conv2d_7,"(2, 0, 2, 18)",15
645,conv2d_7,"(2, 2, 15, 17)",30
646,conv2d_7,"(2, 2, 14, 20)",25
647,conv2d_7,"(2, 2, 9, 13)",19
648,conv2d_7,"(2, 1, 9, 23)",1
649,conv2d_7,"(1, 1, 4, 0)",10
650,conv2d_7,"(0, 1, 9, 10)",25
651,conv2d_7,"(0, 2, 12, 17)",20
652,conv2d_7,"(0, 2, 5, 8)",31
653,conv2d_7,"(1, 1, 6, 25)",11
654,conv2d_7,"(1, 0, 2, 2)",13
655,conv2d_7,"(2, 2, 6, 2)",8
656,conv2d_7,"(0, 1, 6, 0)",8
657,conv2d_7,"(1, 1, 15, 18)",0
658,conv2d_7,"(2, 2, 4, 19)",19
659,conv2d_7,"(2, 0, 8, 11)",3
660,conv2d_7,"(0, 1, 3, 22)",3
661,conv2d_7,"(2, 2, 14, 7)",4
662,conv2d_7,"(0, 0, 5, 27)",22
663,conv2d_7,"(2, 1, 2, 5)",18
664,conv2d_7,"(0, 1, 3, 6)",26
665,conv2d_7,"(0, 2, 3, 3)",7
666,conv2d_7,"(2, 1, 7, 1)",28
667,conv2d_7,"(1, 2, 12, 12)",17
668,conv2d_7,"(2, 2, 9, 23)",10
669,conv2d_7,"(1, 2, 13, 2)",22
670,conv2d_7,"(0, 1, 11, 30)",15
671,conv2d_7,"(1, 0, 11, 3)",4
672,conv2d_7,"(2, 0, 6, 21)",17
673,conv2d_7,"(2, 1, 4, 17)",0
674,conv2d_7,"(0, 2, 10, 15)",31
675,conv2d_7,"(1, 1, 5, 24)",21
676,conv2d_7,"(2, 0, 12, 8)",27
677,conv2d_7,"(0, 0, 6, 12)",27
678,conv2d_7,"(2, 1, 8, 30)",25
679,conv2d_7,"(0, 0, 11, 18)",4
680,conv2d_7,"(0, 2, 12, 18)",23
681,conv2d_7,"(2, 2, 13, 1)",0
682,conv2d_7,"(1, 1, 15, 10)",13
683,conv2d_7,"(2, 2, 8, 2)",18
684,conv2d_7,"(0, 1, 13, 8)",11
685,conv2d_7,"(2, 1, 6, 12)",20
686,conv2d_7,"(1, 0, 4, 1)",13
687,conv2d_7,"(2, 1, 10, 29)",24
688,conv2d_7,"(1, 2, 14, 5)",11
689,conv2d_7,"(1, 2, 14, 12)",8
690,conv2d_7,"(2, 1, 10, 18)",26
691,conv2d_7,"(1, 1, 13, 9)",13
692,conv2d_7,"(0, 2, 3, 2)",22
693,conv2d_7,"(0, 2, 0, 25)",5
694,conv2d_7,"(1, 2, 7, 3)",9
695,conv2d_7,"(2, 1, 13, 6)",23
696,conv2d_7,"(1, 2, 2, 8)",0
697,conv2d_7,"(1, 0, 12, 20)",10
698,conv2d_7,"(0, 1, 5, 29)",2
699,conv2d_7,"(1, 0, 5, 28)",17
700,conv2d_7,"(1, 2, 9, 6)",15
701,conv2d_7,"(1, 1, 8, 9)",18
702,conv2d_7,"(0, 1, 12, 8)",16
703,conv2d_7,"(0, 2, 0, 4)",20
704,conv2d_7,"(2, 1, 7, 20)",13
705,conv2d_8,"(0, 1, 29, 20)",5
706,conv2d_8,"(0, 0, 8, 14)",17
707,conv2d_8,"(2, 0, 1, 8)",26
708,conv2d_8,"(1, 0, 23, 22)",7
709,conv2d_8,"(0, 0, 3, 13)",16
710,conv2d_8,"(2, 2, 5, 19)",9
711,conv2d_8,"(2, 2, 0, 1)",26
712,conv2d_8,"(1, 2, 9, 29)",5
713,conv2d_8,"(2, 0, 14, 11)",12
714,conv2d_8,"(2, 0, 28, 14)",9
715,conv2d_8,"(0, 2, 2, 6)",2
716,conv2d_8,"(1, 2, 6, 31)",14
717,conv2d_8,"(1, 1, 29, 17)",30
718,conv2d_8,"(2, 1, 14, 29)",4
719,conv2d_8,"(1, 2, 29, 23)",11
720,conv2d_8,"(1, 1, 4, 21)",12
721,conv2d_8,"(1, 2, 7, 1)",20
722,conv2d_8,"(2, 2, 30, 27)",14
723,conv2d_8,"(0, 2, 20, 19)",27
724,conv2d_8,"(2, 2, 10, 1)",25
725,conv2d_8,"(0, 0, 21, 11)",20
726,conv2d_8,"(0, 0, 5, 14)",7
727,conv2d_8,"(1, 0, 25, 27)",31
728,conv2d_8,"(1, 2, 7, 13)",15
729,conv2d_8,"(1, 0, 1, 4)",6
730,conv2d_8,"(0, 0, 26, 28)",23
731,conv2d_8,"(2, 1, 31, 30)",16
732,conv2d_8,"(1, 1, 3, 18)",11
733,conv2d_8,"(0, 1, 5, 17)",4
734,conv2d_8,"(2, 0, 6, 31)",6
735,conv2d_8,"(0, 1, 16, 10)",9
736,conv2d_8,"(1, 2, 12, 10)",30
737,conv2d_8,"(0, 1, 28, 16)",16
738,conv2d_8,"(2, 0, 18, 14)",7
739,conv2d_8,"(2, 2, 16, 19)",12
740,conv2d_8,"(2, 2, 22, 21)",17
741,conv2d_8,"(0, 1, 20, 30)",3
742,conv2d_8,"(0, 0, 27, 1)",2
743,conv2d_8,"(1, 2, 0, 20)",7
744,conv2d_8,"(1, 1, 8, 7)",19
745,conv2d_8,"(0, 0, 1, 28)",8
746,conv2d_8,"(1, 1, 26, 7)",23
747,conv2d_8,"(2, 1, 1, 16)",18
748,conv2d_8,"(2, 2, 21, 30)",23
749,conv2d_8,"(0, 0, 16, 15)",28
750,conv2d_8,"(0, 1, 4, 21)",20
751,conv2d_8,"(2, 1, 21, 13)",0
752,conv2d_8,"(0, 0, 16, 26)",10
753,conv2d_8,"(1, 1, 13, 30)",15
754,conv2d_8,"(1, 2, 5, 17)",23
755,conv2d_8,"(2, 1, 21, 14)",22
756,conv2d_8,"(1, 1, 29, 1)",17
757,conv2d_8,"(2, 1, 21, 6)",29
758,conv2d_8,"(0, 0, 16, 14)",24
759,conv2d_8,"(0, 2, 26, 17)",1
760,conv2d_8,"(2, 0, 13, 0)",20
761,conv2d_8,"(2, 2, 6, 5)",31
762,conv2d_8,"(0, 0, 16, 30)",27
763,conv2d_8,"(0, 0, 31, 3)",1
764,conv2d_8,"(0, 1, 22, 1)",29
765,conv2d_8,"(0, 0, 11, 31)",24
766,conv2d_8,"(0, 2, 18, 12)",15
767,conv2d_8,"(0, 2, 24, 6)",12
768,conv2d_8,"(2, 2, 26, 7)",9
769,conv2d_8,"(1, 2, 19, 16)",21
770,conv2d_8,"(0, 2, 10, 24)",26
771,conv2d_8,"(2, 0, 11, 24)",1
772,conv2d_8,"(2, 1, 17, 3)",3
773,conv2d_8,"(2, 2, 15, 10)",30
774,conv2d_8,"(2, 0, 22, 26)",0
775,conv2d_8,"(2, 1, 10, 19)",14
776,conv2d_8,"(0, 2, 3, 16)",25
777,conv2d_8,"(0, 2, 9, 14)",2
778,conv2d_8,"(0, 0, 26, 29)",24
779,conv2d_8,"(2, 2, 20, 14)",18
780,conv2d_8,"(0, 0, 10, 23)",27
781,conv2d_8,"(1, 0, 5, 31)",4
782,conv2d_8,"(1, 1, 23, 24)",4
783,conv2d_8,"(1, 1, 10, 8)",20
784,conv2d_8,"(2, 2, 6, 24)",26
785,conv2d_8,"(2, 2, 16, 4)",20
786,conv2d_8,"(1, 2, 6, 7)",12
787,conv2d_8,"(1, 2, 11, 27)",19
788,conv2d_8,"(1, 2, 3, 30)",7
789,conv2d_8,"(2, 2, 17, 28)",20
790,conv2d_8,"(2, 1, 17, 27)",18
791,conv2d_8,"(0, 2, 6, 9)",23
792,conv2d_8,"(2, 1, 11, 23)",1
793,conv2d_8,"(1, 0, 27, 6)",29
794,conv2d_8,"(1, 1, 31, 3)",0
795,conv2d_8,"(2, 0, 21, 12)",7
796,conv2d_8,"(1, 1, 18, 15)",30
797,conv2d_8,"(0, 0, 30, 21)",10
798,conv2d_8,"(2, 0, 24, 16)",17
799,conv2d_8,"(0, 1, 13, 22)",11
800,conv2d_8,"(2, 1, 30, 13)",25
801,conv2d_8,"(2, 0, 30, 17)",23
802,conv2d_8,"(0, 2, 11, 5)",1
803,conv2d_8,"(0, 0, 24, 5)",10
804,conv2d_8,"(0, 0, 21, 29)",24
805,conv2d_8,"(1, 2, 9, 25)",10
806,conv2d_8,"(1, 2, 21, 24)",8
807,conv2d_8,"(1, 1, 14, 4)",2
808,conv2d_8,"(2, 0, 11, 21)",23
809,conv2d_8,"(2, 2, 6, 15)",17
810,conv2d_8,"(0, 0, 13, 31)",17
811,conv2d_8,"(2, 2, 27, 17)",4
812,conv2d_8,"(2, 2, 22, 1)",6
813,conv2d_8,"(0, 2, 3, 28)",8
814,conv2d_8,"(1, 1, 28, 21)",11
815,conv2d_8,"(0, 1, 9, 6)",12
816,conv2d_8,"(0, 2, 22, 26)",12
817,conv2d_8,"(0, 2, 1, 19)",7
818,conv2d_8,"(2, 0, 20, 26)",12
819,conv2d_8,"(2, 2, 13, 1)",3
820,conv2d_8,"(2, 2, 30, 1)",31
821,conv2d_8,"(1, 1, 9, 27)",20
822,conv2d_8,"(1, 0, 6, 13)",18
823,conv2d_8,"(2, 1, 8, 2)",27
824,conv2d_8,"(2, 2, 0, 2)",25
825,conv2d_8,"(1, 0, 12, 24)",15
826,conv2d_8,"(1, 2, 1, 17)",30
827,conv2d_8,"(1, 2, 3, 31)",3
828,conv2d_8,"(0, 1, 21, 17)",12
829,conv2d_8,"(0, 0, 5, 0)",26
830,conv2d_8,"(2, 2, 10, 10)",29
831,conv2d_8,"(2, 0, 31, 3)",24
832,conv2d_8,"(2, 0, 4, 23)",23
833,conv2d_8,"(2, 1, 26, 5)",7
834,conv2d_8,"(2, 2, 3, 9)",29
835,conv2d_8,"(0, 0, 21, 22)",3
836,conv2d_8,"(0, 0, 14, 4)",12
837,conv2d_8,"(0, 1, 4, 12)",0
838,conv2d_8,"(2, 1, 27, 25)",9
839,conv2d_8,"(0, 1, 19, 23)",0
840,conv2d_8,"(0, 2, 30, 20)",24
841,conv2d_8,"(0, 2, 0, 10)",4
842,conv2d_8,"(0, 1, 2, 9)",5
843,conv2d_8,"(1, 0, 5, 18)",28
844,conv2d_8,"(0, 2, 29, 27)",16
845,conv2d_8,"(0, 0, 17, 28)",17
846,conv2d_8,"(1, 2, 8, 6)",29
847,conv2d_8,"(2, 1, 10, 11)",27
848,conv2d_8,"(0, 1, 8, 5)",18
849,conv2d_8,"(2, 0, 27, 27)",20
850,conv2d_8,"(2, 0, 15, 31)",17
851,conv2d_8,"(0, 0, 27, 19)",19
852,conv2d_8,"(2, 0, 28, 1)",29
853,conv2d_8,"(1, 1, 28, 11)",28
854,conv2d_8,"(0, 2, 28, 7)",18
855,conv2d_8,"(0, 1, 24, 22)",29
856,conv2d_8,"(2, 1, 17, 4)",12
857,conv2d_8,"(0, 0, 30, 13)",4
858,conv2d_8,"(1, 2, 4, 1)",2
859,conv2d_8,"(0, 2, 11, 18)",15
860,conv2d_8,"(0, 0, 21, 7)",29
861,conv2d_8,"(1, 0, 19, 14)",12
862,conv2d_8,"(1, 1, 15, 19)",1
863,conv2d_8,"(1, 2, 23, 19)",30
864,conv2d_8,"(1, 1, 26, 5)",3
865,conv2d_8,"(2, 0, 4, 27)",28
866,conv2d_8,"(2, 1, 19, 27)",9
867,conv2d_8,"(1, 0, 7, 17)",6
868,conv2d_8,"(0, 1, 16, 30)",14
869,conv2d_8,"(0, 0, 21, 18)",0
870,conv2d_8,"(1, 0, 14, 8)",17
871,conv2d_8,"(2, 0, 31, 13)",18
872,conv2d_8,"(2, 2, 6, 6)",28
873,conv2d_8,"(1, 0, 24, 23)",19
874,conv2d_8,"(1, 0, 23, 31)",18
875,conv2d_8,"(0, 0, 10, 13)",26
876,conv2d_8,"(0, 0, 16, 12)",14
877,conv2d_8,"(0, 0, 15, 0)",1
878,conv2d_8,"(2, 2, 22, 13)",31
879,conv2d_8,"(0, 2, 22, 21)",1
880,conv2d_8,"(0, 0, 17, 7)",30
881,conv2d_8,"(1, 1, 9, 28)",28
882,conv2d_8,"(1, 1, 3, 29)",2
883,conv2d_8,"(2, 1, 17, 25)",18
884,conv2d_8,"(2, 0, 15, 29)",27
885,conv2d_8,"(0, 1, 5, 2)",1
886,conv2d_8,"(1, 2, 16, 13)",21
887,conv2d_8,"(1, 0, 29, 9)",6
888,conv2d_8,"(1, 0, 17, 3)",6
889,conv2d_8,"(0, 0, 17, 8)",5
890,conv2d_8,"(2, 0, 22, 7)",12
891,conv2d_8,"(2, 0, 28, 6)",7
892,conv2d_8,"(2, 2, 14, 5)",29
893,conv2d_8,"(2, 2, 5, 1)",12
894,conv2d_8,"(0, 0, 19, 14)",23
895,conv2d_8,"(0, 0, 29, 14)",13
896,conv2d_8,"(1, 1, 6, 9)",6
897,conv2d_8,"(1, 2, 20, 28)",1
898,conv2d_8,"(0, 1, 0, 7)",9
899,conv2d_8,"(0, 2, 11, 14)",28
900,conv2d_8,"(2, 1, 12, 13)",19
901,conv2d_8,"(2, 2, 30, 7)",11
902,conv2d_8,"(1, 1, 30, 25)",10
903,conv2d_8,"(2, 2, 29, 12)",31
904,conv2d_8,"(2, 2, 15, 20)",30
905,conv2d_8,"(1, 1, 25, 21)",31
906,conv2d_8,"(2, 2, 28, 29)",20
907,conv2d_8,"(1, 1, 16, 13)",22
908,conv2d_8,"(2, 0, 16, 25)",3
909,conv2d_8,"(0, 2, 24, 12)",28
910,conv2d_8,"(1, 0, 22, 20)",5
911,conv2d_8,"(2, 1, 5, 17)",19
912,conv2d_8,"(0, 0, 7, 23)",1
913,conv2d_8,"(0, 1, 3, 14)",16
914,conv2d_8,"(1, 2, 21, 29)",26
915,conv2d_8,"(0, 0, 3, 27)",12
916,conv2d_8,"(0, 2, 29, 6)",10
917,conv2d_8,"(2, 2, 24, 6)",5
918,conv2d_8,"(0, 2, 17, 0)",17
919,conv2d_8,"(1, 2, 0, 24)",17
920,conv2d_8,"(2, 1, 6, 3)",30
921,conv2d_8,"(1, 2, 29, 22)",29
922,conv2d_8,"(1, 0, 8, 8)",29
923,conv2d_8,"(0, 2, 7, 23)",24
924,conv2d_8,"(0, 2, 26, 21)",8
925,conv2d_8,"(0, 0, 9, 4)",27
926,conv2d_8,"(0, 2, 19, 15)",17
927,conv2d_8,"(1, 0, 30, 21)",24
928,conv2d_8,"(2, 2, 3, 16)",2
929,conv2d_8,"(0, 0, 10, 16)",29
930,conv2d_8,"(1, 1, 31, 20)",27
931,conv2d_8,"(1, 0, 14, 9)",30
932,conv2d_8,"(0, 2, 29, 21)",20
933,conv2d_8,"(2, 0, 29, 13)",14
934,conv2d_8,"(1, 1, 6, 14)",8
935,conv2d_8,"(2, 2, 10, 28)",20
936,conv2d_8,"(2, 1, 16, 0)",22
937,conv2d_8,"(2, 0, 29, 20)",2
938,conv2d_8,"(2, 0, 18, 26)",31
939,conv2d_8,"(1, 0, 0, 29)",0
940,conv2d_8,"(2, 1, 18, 14)",31
941,conv2d_8,"(0, 0, 24, 17)",15
942,conv2d_8,"(1, 1, 0, 11)",12
943,conv2d_8,"(1, 0, 1, 23)",14
944,conv2d_8,"(0, 2, 25, 22)",15
945,conv2d_8,"(1, 1, 0, 4)",31
946,conv2d_8,"(2, 1, 23, 27)",6
947,conv2d_8,"(1, 0, 19, 15)",14
948,conv2d_8,"(0, 2, 21, 1)",4
949,conv2d_8,"(0, 1, 20, 19)",4
950,conv2d_8,"(0, 0, 27, 20)",17
951,conv2d_8,"(2, 1, 21, 23)",21
952,conv2d_8,"(2, 1, 1, 4)",11
953,conv2d_8,"(1, 0, 28, 23)",31
954,conv2d_8,"(1, 2, 3, 18)",24
955,conv2d_8,"(2, 1, 18, 19)",0
956,conv2d_8,"(0, 1, 2, 20)",15
957,conv2d_8,"(0, 1, 9, 2)",20
958,conv2d_8,"(1, 2, 1, 9)",18
959,conv2d_8,"(2, 0, 3, 23)",14
960,conv2d_8,"(1, 0, 11, 26)",0
961,conv2d_8,"(1, 0, 2, 24)",4
962,conv2d_8,"(1, 1, 26, 0)",5
963,conv2d_8,"(0, 2, 24, 11)",3
964,conv2d_8,"(0, 1, 12, 23)",19
965,conv2d_8,"(1, 0, 29, 8)",13
966,conv2d_8,"(0, 2, 23, 4)",29
967,conv2d_8,"(0, 0, 12, 31)",1
968,conv2d_8,"(1, 1, 10, 22)",15
969,conv2d_8,"(2, 0, 6, 22)",28
970,conv2d_8,"(2, 0, 24, 0)",10
971,conv2d_8,"(1, 1, 0, 31)",5
972,conv2d_8,"(0, 1, 5, 5)",4
973,conv2d_8,"(0, 2, 13, 18)",9
974,conv2d_8,"(0, 1, 21, 30)",9
975,conv2d_8,"(1, 0, 19, 9)",3
976,conv2d_8,"(1, 1, 11, 14)",7
977,conv2d_8,"(2, 2, 30, 8)",11
978,conv2d_8,"(2, 1, 0, 15)",9
979,conv2d_8,"(0, 0, 7, 25)",20
980,conv2d_8,"(0, 0, 20, 25)",22
981,conv2d_8,"(0, 2, 2, 27)",24
982,conv2d_8,"(1, 1, 11, 18)",4
983,conv2d_8,"(2, 0, 10, 31)",25
984,conv2d_8,"(0, 1, 1, 12)",22
985,conv2d_8,"(1, 1, 27, 28)",31
986,conv2d_8,"(0, 1, 7, 11)",10
987,conv2d_8,"(2, 1, 23, 9)",22
988,conv2d_8,"(2, 2, 19, 17)",5
989,conv2d_8,"(2, 2, 26, 31)",10
990,conv2d_8,"(2, 0, 1, 11)",19
991,conv2d_8,"(1, 1, 0, 20)",12
992,conv2d_8,"(2, 0, 8, 9)",0
993,conv2d_8,"(2, 1, 7, 29)",30
994,conv2d_8,"(1, 0, 15, 5)",26
995,conv2d_8,"(2, 2, 22, 0)",10
996,conv2d_8,"(2, 1, 22, 19)",31
997,conv2d_8,"(1, 2, 16, 18)",10
998,conv2d_8,"(0, 0, 16, 20)",13
999,conv2d_8,"(2, 0, 29, 16)",11
1000,conv2d_8,"(2, 1, 9, 10)",24
1001,conv2d_8,"(1, 2, 5, 6)",24
1002,conv2d_8,"(0, 0, 9, 31)",12
1003,conv2d_8,"(1, 2, 2, 25)",29
1004,conv2d_8,"(2, 1, 2, 21)",24
1005,conv2d_8,"(0, 2, 2, 26)",3
1006,conv2d_8,"(0, 0, 28, 12)",17
1007,conv2d_8,"(1, 1, 13, 22)",7
1008,conv2d_8,"(1, 2, 26, 0)",27
1009,conv2d_8,"(0, 2, 19, 31)",31
1010,conv2d_8,"(2, 2, 24, 0)",18
1011,conv2d_8,"(0, 1, 11, 13)",8
1012,conv2d_8,"(1, 1, 8, 15)",20
1013,conv2d_8,"(1, 2, 29, 12)",13
1014,conv2d_8,"(0, 2, 22, 10)",21
1015,conv2d_8,"(0, 2, 11, 26)",12
1016,conv2d_8,"(0, 2, 8, 2)",13
1017,conv2d_8,"(0, 1, 7, 19)",8
1018,conv2d_8,"(1, 0, 14, 0)",27
1019,conv2d_8,"(1, 1, 9, 0)",6
1020,conv2d_8,"(1, 1, 27, 14)",5
1021,conv2d_8,"(2, 1, 1, 25)",31
1022,conv2d_8,"(0, 0, 7, 1)",0
1023,conv2d_8,"(2, 2, 26, 20)",18
1024,conv2d_8,"(1, 0, 1, 0)",19
1025,conv2d_8,"(1, 1, 11, 0)",4
1026,conv2d_8,"(0, 0, 23, 21)",31
1027,conv2d_8,"(1, 1, 15, 26)",4
1028,conv2d_8,"(2, 0, 28, 2)",28
1029,conv2d_8,"(0, 1, 31, 28)",26
1030,conv2d_8,"(0, 2, 14, 6)",8
1031,conv2d_8,"(1, 1, 2, 24)",22
1032,conv2d_8,"(0, 0, 11, 24)",28
1033,conv2d_8,"(0, 1, 27, 0)",9
1034,conv2d_8,"(2, 0, 21, 25)",15
1035,conv2d_8,"(1, 2, 25, 11)",30
1036,conv2d_8,"(1, 0, 12, 26)",18
1037,conv2d_8,"(0, 1, 25, 8)",2
1038,conv2d_8,"(1, 2, 4, 11)",0
1039,conv2d_8,"(0, 1, 30, 3)",0
1040,conv2d_8,"(2, 0, 25, 3)",29
1041,conv2d_8,"(0, 0, 19, 23)",5
1042,conv2d_8,"(2, 1, 23, 17)",17
1043,conv2d_8,"(0, 2, 10, 0)",30
1044,conv2d_8,"(1, 0, 9, 8)",22
1045,conv2d_8,"(0, 2, 29, 10)",11
1046,conv2d_8,"(0, 2, 17, 3)",9
1047,conv2d_8,"(2, 0, 6, 27)",14
1048,conv2d_8,"(2, 0, 15, 9)",20
1049,conv2d_9,"(0, 1, 25, 14)",21
1050,conv2d_9,"(1, 0, 9, 23)",18
1051,conv2d_9,"(0, 2, 30, 1)",30
1052,conv2d_9,"(1, 0, 24, 9)",10
1053,conv2d_9,"(2, 0, 12, 15)",8
1054,conv2d_9,"(1, 2, 17, 21)",8
1055,conv2d_9,"(0, 1, 29, 4)",13
1056,conv2d_9,"(1, 2, 1, 3)",29
1057,conv2d_9,"(0, 2, 15, 19)",23
1058,conv2d_9,"(0, 2, 1, 11)",25
1059,conv2d_9,"(2, 0, 29, 30)",24
1060,conv2d_9,"(0, 1, 1, 20)",30
1061,conv2d_9,"(0, 1, 12, 4)",6
1062,conv2d_9,"(1, 1, 10, 11)",7
1063,conv2d_9,"(1, 2, 16, 15)",3
1064,conv2d_9,"(2, 1, 29, 12)",27
1065,conv2d_9,"(1, 1, 4, 29)",15
1066,conv2d_9,"(1, 0, 8, 10)",18
1067,conv2d_9,"(0, 0, 19, 15)",4
1068,conv2d_9,"(2, 1, 20, 19)",15
1069,conv2d_9,"(2, 0, 8, 9)",30
1070,conv2d_9,"(0, 1, 8, 25)",31
1071,conv2d_9,"(0, 0, 18, 26)",8
1072,conv2d_9,"(0, 1, 29, 15)",0
1073,conv2d_9,"(1, 1, 14, 15)",13
1074,conv2d_9,"(0, 0, 3, 10)",21
1075,conv2d_9,"(0, 1, 15, 4)",23
1076,conv2d_9,"(0, 1, 2, 27)",12
1077,conv2d_9,"(1, 1, 16, 18)",22
1078,conv2d_9,"(2, 0, 13, 3)",22
1079,conv2d_9,"(0, 2, 5, 7)",18
1080,conv2d_9,"(0, 0, 29, 12)",11
1081,conv2d_9,"(1, 0, 16, 9)",2
1082,conv2d_9,"(2, 0, 5, 28)",8
1083,conv2d_9,"(0, 2, 12, 31)",4
1084,conv2d_9,"(0, 1, 5, 4)",12
1085,conv2d_9,"(2, 0, 20, 7)",12
1086,conv2d_9,"(2, 1, 20, 17)",7
1087,conv2d_9,"(2, 0, 9, 10)",20
1088,conv2d_9,"(2, 0, 22, 17)",23
1089,conv2d_9,"(1, 2, 24, 28)",15
1090,conv2d_9,"(0, 2, 16, 25)",25
1091,conv2d_9,"(0, 1, 12, 2)",11
1092,conv2d_9,"(0, 2, 2, 22)",0
1093,conv2d_9,"(2, 2, 6, 28)",30
1094,conv2d_9,"(1, 1, 5, 14)",5
1095,conv2d_9,"(2, 0, 20, 26)",28
1096,conv2d_9,"(0, 2, 8, 20)",12
1097,conv2d_9,"(0, 2, 27, 31)",21
1098,conv2d_9,"(0, 1, 0, 7)",17
1099,conv2d_9,"(2, 0, 29, 4)",2
1100,conv2d_9,"(2, 0, 12, 30)",16
1101,conv2d_9,"(2, 1, 30, 31)",17
1102,conv2d_9,"(0, 2, 22, 0)",18
1103,conv2d_9,"(0, 0, 5, 16)",6
1104,conv2d_9,"(2, 1, 6, 5)",24
1105,conv2d_9,"(0, 2, 5, 24)",31
1106,conv2d_9,"(2, 0, 15, 27)",16
1107,conv2d_9,"(0, 0, 31, 1)",22
1108,conv2d_9,"(2, 2, 26, 27)",26
1109,conv2d_9,"(1, 1, 5, 6)",5
1110,conv2d_9,"(1, 0, 1, 8)",25
1111,conv2d_9,"(0, 0, 23, 30)",26
1112,conv2d_9,"(0, 2, 21, 1)",19
